***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.46 - Agosto  de 2023 (CPLEX)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA ONS                                                                                                                                                   


____________________________________________________________________

  TE  PMO - DEZEMBRO/23 - JANEIRO/24 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPE- Data do Caso: 29/11/2023                                                       
____________________________________________________________________



Resultados Relativos as Usinas Termicas:

----;-------;----;-------------;----;----;-----------;-----------;-----------;------------;-----;-----------;
IPER;  Pat  ;USIT;     Nome    ;Unid;Sist;  Geracao  ;    GMin   ;    GMax   ; Capacidade ; L/D ;CustoLinear;
    ;       ;    ;             ;    ;    ;     MW    ;     MW    ;     MW    ;      MW    ;     ;   $/(MWh) ;
----;-------;----;-------------;----;----;-----------;-----------;-----------;------------;-----;-----------;
 52 ; MEDIA ;170 ;SUAPE II     ;  2 ; NE ;      0.00 ;      0.00 ;     44.85 ;      44.85 ;  L  ;   1121.25 ;
 52 ; MEDIA ;170 ;SUAPE II     ;  3 ; NE ;      0.00 ;      0.00 ;     67.28 ;      67.28 ;  L  ;   1121.25 ;
 52 ; MEDIA ;170 ;SUAPE II     ;  4 ; NE ;      0.00 ;      0.00 ;     89.71 ;      89.71 ;  L  ;   1121.25 ;
 52 ; MEDIA ;170 ;SUAPE II     ;  5 ; NE ;      0.00 ;      0.00 ;    112.14 ;     112.14 ;  L  ;   1121.25 ;
 52 ; MEDIA ;170 ;SUAPE II     ;  6 ; NE ;      0.00 ;      0.00 ;    134.56 ;     134.56 ;  L  ;   1121.25 ;
 52 ; MEDIA ;170 ;SUAPE II     ;  7 ; NE ;      0.00 ;      0.00 ;    156.99 ;     156.99 ;  L  ;   1121.25 ;
 52 ; MEDIA ;170 ;SUAPE II     ;  8 ; NE ;      0.00 ;      0.00 ;    179.42 ;     179.42 ;  L  ;   1121.25 ;
 52 ; MEDIA ;170 ;SUAPE II     ;  9 ; NE ;      0.00 ;      0.00 ;    201.84 ;     201.84 ;  L  ;   1121.25 ;
 52 ; MEDIA ;170 ;SUAPE II     ; 10 ; NE ;      0.00 ;      0.00 ;    224.27 ;     224.27 ;  L  ;   1121.25 ;
 52 ; MEDIA ;170 ;SUAPE II     ; 11 ; NE ;      0.00 ;      0.00 ;    246.70 ;     246.70 ;  L  ;   1121.25 ;
 52 ; MEDIA ;170 ;SUAPE II     ; 12 ; NE ;      0.00 ;      0.00 ;    269.12 ;     269.12 ;  L  ;   1121.25 ;
 52 ; MEDIA ;170 ;SUAPE II     ; 13 ; NE ;      0.00 ;      0.00 ;    291.55 ;     291.55 ;  L  ;   1121.25 ;
 52 ; MEDIA ;170 ;SUAPE II     ; 14 ; NE ;      0.00 ;      0.00 ;    313.98 ;     313.98 ;  L  ;   1121.25 ;
 52 ; MEDIA ;170 ;SUAPE II     ; 15 ; NE ;      0.00 ;      0.00 ;    336.40 ;     336.40 ;  L  ;   1121.25 ;
 52 ; MEDIA ;170 ;SUAPE II     ; 16 ; NE ;      0.00 ;      0.00 ;    358.83 ;     358.83 ;  L  ;   1121.25 ;
 52 ; MEDIA ;170 ;SUAPE II     ; 17 ; NE ;      0.00 ;      0.00 ;    381.26 ;     381.26 ;  L  ;   1121.25 ;
 52 ; MEDIA ;170 ;SUAPE II     ; 99 ; NE ;      0.00 ;      0.00 ;    358.83 ;    3431.33 ;  -  ;           ;
 52 ; MEDIA ;176 ;PORTO ITAQUI ;  1 ; N  ;      0.00 ;      0.00 ;    360.14 ;     360.14 ;  L  ;    391.53 ;
 52 ; MEDIA ;176 ;PORTO ITAQUI ; 99 ; N  ;      0.00 ;      0.00 ;    360.00 ;     360.14 ;  -  ;           ;
 52 ; MEDIA ;182 ;PALMEIRAS GO ;  1 ; SE ;      0.00 ;      0.00 ;     70.58 ;      70.58 ;  L  ;   1729.18 ;
 52 ; MEDIA ;182 ;PALMEIRAS GO ;  2 ; SE ;      0.00 ;      0.00 ;     69.86 ;      69.86 ;  L  ;   1729.18 ;
 52 ; MEDIA ;182 ;PALMEIRAS GO ; 99 ; SE ;      0.00 ;      0.00 ;     20.00 ;     140.44 ;  -  ;           ;
 52 ; MEDIA ;194 ;T.NORTE 2    ;  1 ; SE ;      0.00 ;      0.00 ;      0.00 ;      75.90 ;  D  ;   2997.89 ;
 52 ; MEDIA ;194 ;T.NORTE 2    ;  2 ; SE ;      0.00 ;      0.00 ;      0.00 ;     151.80 ;  D  ;   2997.89 ;
 52 ; MEDIA ;194 ;T.NORTE 2    ;  3 ; SE ;      0.00 ;      0.00 ;      0.00 ;     227.70 ;  D  ;   2997.89 ;
 52 ; MEDIA ;194 ;T.NORTE 2    ;  4 ; SE ;      0.00 ;      0.00 ;      0.00 ;     232.67 ;  D  ;   2997.89 ;
 52 ; MEDIA ;194 ;T.NORTE 2    ;  5 ; SE ;      0.00 ;      0.00 ;      0.00 ;     232.67 ;  D  ;   2997.89 ;
 52 ; MEDIA ;194 ;T.NORTE 2    ;  6 ; SE ;      0.00 ;      0.00 ;      0.00 ;     232.67 ;  D  ;   2997.89 ;
 52 ; MEDIA ;194 ;T.NORTE 2    ;  7 ; SE ;      0.00 ;      0.00 ;      0.00 ;     349.00 ;  D  ;   2997.89 ;
 52 ; MEDIA ;194 ;T.NORTE 2    ; 99 ; SE ;      0.00 ;      0.00 ;      0.00 ;    1502.41 ;  -  ;           ;
 52 ; MEDIA ;201 ;APARECIDA    ;  1 ; N  ;      0.00 ;      0.00 ;     43.00 ;      43.00 ;  L  ;    103.03 ;
 52 ; MEDIA ;201 ;APARECIDA    ;  2 ; N  ;     35.00 ;      0.00 ;     43.00 ;      43.00 ;  L  ;    103.03 ;
 52 ; MEDIA ;201 ;APARECIDA    ;  3 ; N  ;     40.00 ;      0.00 ;     40.00 ;      40.00 ;  L  ;    103.03 ;
 52 ; MEDIA ;201 ;APARECIDA    ;  4 ; N  ;      0.00 ;      0.00 ;     40.00 ;      40.00 ;  L  ;    103.03 ;
 52 ; MEDIA ;201 ;APARECIDA    ; 99 ; N  ;     75.00 ;     75.00 ;    151.00 ;     166.00 ;  -  ;           ;
 52 ; MEDIA ;203 ;C. ROCHA     ;  1 ; N  ;     17.08 ;      0.00 ;     17.08 ;      17.08 ;  L  ;      0.00 ;
 52 ; MEDIA ;203 ;C. ROCHA     ;  2 ; N  ;      1.31 ;      0.00 ;     17.08 ;      17.08 ;  L  ;      0.00 ;
 52 ; MEDIA ;203 ;C. ROCHA     ;  3 ; N  ;     17.08 ;      0.00 ;     17.08 ;      17.08 ;  L  ;      0.00 ;
 52 ; MEDIA ;203 ;C. ROCHA     ;  4 ; N  ;     17.08 ;      0.00 ;     17.08 ;      17.08 ;  L  ;      0.00 ;
 52 ; MEDIA ;203 ;C. ROCHA     ;  5 ; N  ;      0.00 ;      0.00 ;     17.08 ;      17.08 ;  L  ;      0.00 ;
 52 ; MEDIA ;203 ;C. ROCHA     ; 99 ; N  ;     52.54 ;     51.23 ;     53.00 ;      85.38 ;  -  ;           ;
 52 ; MEDIA ;204 ;JARAQUI      ;  6 ; N  ;     36.08 ;      0.00 ;     36.08 ;      36.08 ;  L  ;      0.00 ;
 52 ; MEDIA ;204 ;JARAQUI      ;  7 ; N  ;     26.92 ;      0.00 ;     39.36 ;      39.36 ;  L  ;      0.00 ;
 52 ; MEDIA ;204 ;JARAQUI      ; 99 ; N  ;     63.00 ;     63.00 ;     63.00 ;      75.44 ;  -  ;           ;
 52 ; MEDIA ;205 ;MANAUARA     ;  1 ; N  ;     18.35 ;      0.00 ;     18.35 ;      18.35 ;  L  ;      0.00 ;
 52 ; MEDIA ;205 ;MANAUARA     ;  2 ; N  ;     18.35 ;      0.00 ;     18.35 ;      18.35 ;  L  ;      0.00 ;
 52 ; MEDIA ;205 ;MANAUARA     ;  3 ; N  ;     15.30 ;      0.00 ;     18.35 ;      18.35 ;  L  ;      0.00 ;
 52 ; MEDIA ;205 ;MANAUARA     ;  4 ; N  ;      0.00 ;      0.00 ;     18.35 ;      18.35 ;  L  ;      0.00 ;
 52 ; MEDIA ;205 ;MANAUARA     ; 99 ; N  ;     52.00 ;     52.00 ;     52.00 ;      73.40 ;  -  ;           ;
 52 ; MEDIA ;207 ;PONTA NEGRA  ;  1 ; N  ;     18.35 ;      0.00 ;     18.35 ;      18.35 ;  L  ;      0.00 ;
 52 ; MEDIA ;207 ;PONTA NEGRA  ;  2 ; N  ;     18.35 ;      0.00 ;     18.35 ;      18.35 ;  L  ;      0.00 ;
 52 ; MEDIA ;207 ;PONTA NEGRA  ;  3 ; N  ;     18.35 ;      0.00 ;     18.35 ;      18.35 ;  L  ;      0.00 ;
 52 ; MEDIA ;207 ;PONTA NEGRA  ;  4 ; N  ;      8.95 ;      0.00 ;     18.35 ;      18.35 ;  L  ;      0.00 ;
 52 ; MEDIA ;207 ;PONTA NEGRA  ; 99 ; N  ;     64.00 ;     64.00 ;     64.00 ;      73.40 ;  -  ;           ;
 52 ; MEDIA ;209 ;TAMBAQUI     ;  5 ; N  ;     17.56 ;      0.00 ;     17.56 ;      17.56 ;  L  ;      0.00 ;
 52 ; MEDIA ;209 ;TAMBAQUI     ;  6 ; N  ;     39.36 ;      0.00 ;     39.36 ;      39.36 ;  L  ;      0.00 ;
 52 ; MEDIA ;209 ;TAMBAQUI     ;  7 ; N  ;      6.08 ;      0.00 ;     36.08 ;      36.08 ;  L  ;      0.00 ;
 52 ; MEDIA ;209 ;TAMBAQUI     ; 99 ; N  ;     63.00 ;     63.00 ;     63.00 ;      93.00 ;  -  ;           ;
 52 ; MEDIA ;211 ;BAIXADA FLU  ;  1 ; SE ;      0.00 ;      0.00 ;    265.00 ;     265.00 ;  L  ;    201.36 ;
 52 ; MEDIA ;211 ;BAIXADA FLU  ;  2 ; SE ;      0.00 ;      0.00 ;    265.00 ;     265.00 ;  L  ;    201.36 ;
 52 ; MEDIA ;211 ;BAIXADA FLU  ;  3 ; SE ;      0.00 ;      0.00 ;    530.00 ;     530.00 ;  L  ;    201.36 ;
 52 ; MEDIA ;211 ;BAIXADA FLU  ; 99 ; SE ;      0.00 ;      0.00 ;    520.00 ;    1060.00 ;  -  ;           ;
 52 ; MEDIA ;212 ;MARANHAO III ;  1 ; N  ;    490.00 ;      0.00 ;    518.80 ;     518.80 ;  L  ;    105.87 ;
 52 ; MEDIA ;212 ;MARANHAO III ; 99 ; N  ;    490.00 ;    490.00 ;    518.80 ;     518.80 ;  -  ;           ;
 52 ; MEDIA ;221 ;SYKUE I      ;  1 ; NE ;      0.00 ;      0.00 ;      0.00 ;      30.00 ;  D  ;    510.12 ;
 52 ; MEDIA ;221 ;SYKUE I      ; 99 ; NE ;      0.00 ;      0.00 ;      0.00 ;      30.00 ;  -  ;           ;
 52 ; MEDIA ;223 ;PROSPERID. 3 ;  1 ; NE ;      0.00 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    208.41 ;
 52 ; MEDIA ;223 ;PROSPERID. 3 ;  2 ; NE ;      0.00 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    208.41 ;
 52 ; MEDIA ;223 ;PROSPERID. 3 ;  3 ; NE ;      0.00 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    208.41 ;
 52 ; MEDIA ;223 ;PROSPERID. 3 ;  4 ; NE ;      0.00 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    208.41 ;
 52 ; MEDIA ;223 ;PROSPERID. 3 ;  5 ; NE ;      0.00 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    208.41 ;
 52 ; MEDIA ;223 ;PROSPERID. 3 ;  6 ; NE ;      0.00 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    208.41 ;
 52 ; MEDIA ;223 ;PROSPERID. 3 ; 99 ; NE ;      0.00 ;      0.00 ;     55.99 ;      55.99 ;  -  ;           ;
 52 ; MEDIA ;224 ;P. SERGIPE I ;  1 ; NE ;      0.00 ;      0.00 ;   1593.20 ;    1593.20 ;  L  ;    384.45 ;
 52 ; MEDIA ;224 ;P. SERGIPE I ;  2 ; NE ;      0.00 ;      0.00 ;   1060.00 ;    1060.00 ;  L  ;    384.45 ;
 52 ; MEDIA ;224 ;P. SERGIPE I ;  3 ; NE ;      0.00 ;      0.00 ;   1060.00 ;    1060.00 ;  L  ;    384.45 ;
 52 ; MEDIA ;224 ;P. SERGIPE I ;  4 ; NE ;      0.00 ;      0.00 ;   1060.00 ;    1060.00 ;  L  ;    384.45 ;
 52 ; MEDIA ;224 ;P. SERGIPE I ;  5 ; NE ;      0.00 ;      0.00 ;    514.00 ;     514.00 ;  L  ;    384.45 ;
 52 ; MEDIA ;224 ;P. SERGIPE I ;  6 ; NE ;      0.00 ;      0.00 ;    514.00 ;     514.00 ;  L  ;    384.45 ;
 52 ; MEDIA ;224 ;P. SERGIPE I ;  7 ; NE ;      0.00 ;      0.00 ;    514.00 ;     514.00 ;  L  ;    384.45 ;
 52 ; MEDIA ;224 ;P. SERGIPE I ; 99 ; NE ;      0.00 ;      0.00 ;   1593.00 ;    6315.20 ;  -  ;           ;
 52 ; MEDIA ;229 ;ONCA PINTADA ;  1 ; SE ;      0.00 ;      0.00 ;     50.00 ;      50.00 ;  L  ;    138.91 ;
 52 ; MEDIA ;229 ;ONCA PINTADA ; 99 ; SE ;      0.00 ;      0.00 ;     50.00 ;      50.00 ;  -  ;           ;
 52 ; MEDIA ;239 ;PARNAIBA V   ;  1 ; N  ;      0.00 ;      0.00 ;    365.32 ;     365.32 ;  L  ;    203.43 ;
 52 ; MEDIA ;239 ;PARNAIBA V   ; 99 ; N  ;      0.00 ;      0.00 ;    365.00 ;     365.32 ;  -  ;           ;
 52 ; MEDIA ;241 ;PROSPERID. 2 ;  1 ; NE ;      0.00 ;      0.00 ;      9.36 ;       9.36 ;  L  ;    385.26 ;
 52 ; MEDIA ;241 ;PROSPERID. 2 ;  2 ; NE ;      0.00 ;      0.00 ;      9.36 ;       9.36 ;  L  ;    385.26 ;
 52 ; MEDIA ;241 ;PROSPERID. 2 ;  3 ; NE ;      0.00 ;      0.00 ;      9.36 ;       9.36 ;  L  ;    385.26 ;
 52 ; MEDIA ;241 ;PROSPERID. 2 ;  4 ; NE ;      0.00 ;      0.00 ;      9.36 ;       9.36 ;  L  ;    385.26 ;
 52 ; MEDIA ;241 ;PROSPERID. 2 ; 99 ; NE ;      0.00 ;      0.00 ;     37.44 ;      37.44 ;  -  ;           ;
 52 ; MEDIA ;245 ;KARKEY 013   ;  1 ; SE ;      0.00 ;      0.00 ;     20.00 ;      20.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;245 ;KARKEY 013   ;  2 ; SE ;      0.00 ;      0.00 ;     40.00 ;      40.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;245 ;KARKEY 013   ;  3 ; SE ;      0.00 ;      0.00 ;     60.00 ;      60.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;245 ;KARKEY 013   ;  4 ; SE ;      0.00 ;      0.00 ;     80.00 ;      80.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;245 ;KARKEY 013   ;  5 ; SE ;      0.00 ;      0.00 ;    101.00 ;     101.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;245 ;KARKEY 013   ;  6 ; SE ;     40.00 ;      0.00 ;    121.00 ;     121.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;245 ;KARKEY 013   ;  7 ; SE ;      0.00 ;      0.00 ;    141.00 ;     141.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;245 ;KARKEY 013   ;  8 ; SE ;      0.00 ;      0.00 ;    161.00 ;     161.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;245 ;KARKEY 013   ;  9 ; SE ;      0.00 ;      0.00 ;    182.00 ;     182.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;245 ;KARKEY 013   ; 10 ; SE ;      0.00 ;      0.00 ;    202.00 ;     202.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;245 ;KARKEY 013   ; 11 ; SE ;      0.00 ;      0.00 ;    222.00 ;     222.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;245 ;KARKEY 013   ; 12 ; SE ;      0.00 ;      0.00 ;    242.00 ;     242.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;245 ;KARKEY 013   ; 13 ; SE ;      0.00 ;      0.00 ;    251.00 ;     251.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;245 ;KARKEY 013   ; 99 ; SE ;     40.00 ;     40.00 ;    251.00 ;    1823.00 ;  -  ;           ;
 52 ; MEDIA ;246 ;KARKEY 019   ;  1 ; SE ;      0.00 ;      0.00 ;     18.00 ;      18.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;246 ;KARKEY 019   ;  2 ; SE ;      0.00 ;      0.00 ;     36.00 ;      36.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;246 ;KARKEY 019   ;  3 ; SE ;      0.00 ;      0.00 ;     54.00 ;      54.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;246 ;KARKEY 019   ;  4 ; SE ;      0.00 ;      0.00 ;     73.00 ;      73.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;246 ;KARKEY 019   ;  5 ; SE ;      0.00 ;      0.00 ;     91.00 ;      91.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;246 ;KARKEY 019   ;  6 ; SE ;      0.00 ;      0.00 ;    109.00 ;     109.00 ;  L  ;   1050.22 ;
 52 ; MEDIA ;246 ;KARKEY 019   ;  7 ; SE ;      0.00 ;      0.00 ;    115.92 ;     115.92 ;  L  ;   1050.22 ;
 52 ; MEDIA ;246 ;KARKEY 019   ; 99 ; SE ;      0.00 ;      0.00 ;    116.00 ;     496.92 ;  -  ;           ;
 52 ; MEDIA ;247 ;LINHARES PCS ;  1 ; SE ;      0.00 ;      0.00 ;     36.00 ;      36.00 ;  L  ;   1544.47 ;
 52 ; MEDIA ;247 ;LINHARES PCS ; 99 ; SE ;      0.00 ;      0.00 ;     36.00 ;      36.00 ;  -  ;           ;
 52 ; MEDIA ;248 ;PAULINIA     ;  1 ; SE ;     15.00 ;      0.00 ;     15.95 ;      15.95 ;  L  ;   1499.04 ;
 52 ; MEDIA ;248 ;PAULINIA     ; 99 ; SE ;     15.00 ;     15.00 ;     15.00 ;      15.95 ;  -  ;           ;
 52 ; MEDIA ;249 ;PORSUD I     ;  1 ; SE ;      0.00 ;      0.00 ;     19.32 ;      19.32 ;  L  ;   1208.26 ;
 52 ; MEDIA ;249 ;PORSUD I     ;  2 ; SE ;      0.00 ;      0.00 ;     38.64 ;      38.64 ;  L  ;   1208.26 ;
 52 ; MEDIA ;249 ;PORSUD I     ;  3 ; SE ;      0.00 ;      0.00 ;     57.96 ;      57.96 ;  L  ;   1208.26 ;
 52 ; MEDIA ;249 ;PORSUD I     ;  4 ; SE ;      0.00 ;      0.00 ;     77.28 ;      77.28 ;  L  ;   1208.26 ;
 52 ; MEDIA ;249 ;PORSUD I     ;  5 ; SE ;      0.00 ;      0.00 ;     96.60 ;      96.60 ;  L  ;   1208.26 ;
 52 ; MEDIA ;249 ;PORSUD I     ;  6 ; SE ;      0.00 ;      0.00 ;    115.92 ;     115.92 ;  L  ;   1208.26 ;
 52 ; MEDIA ;249 ;PORSUD I     ; 99 ; SE ;      0.00 ;      0.00 ;    116.00 ;     405.72 ;  -  ;           ;
 52 ; MEDIA ;250 ;PORSUD II    ;  1 ; SE ;      0.00 ;      0.00 ;     18.00 ;      18.00 ;  L  ;   1203.97 ;
 52 ; MEDIA ;250 ;PORSUD II    ;  2 ; SE ;      0.00 ;      0.00 ;     36.00 ;      36.00 ;  L  ;   1203.97 ;
 52 ; MEDIA ;250 ;PORSUD II    ;  3 ; SE ;      0.00 ;      0.00 ;     54.00 ;      54.00 ;  L  ;   1203.97 ;
 52 ; MEDIA ;250 ;PORSUD II    ;  4 ; SE ;      0.00 ;      0.00 ;     72.00 ;      72.00 ;  L  ;   1203.97 ;
 52 ; MEDIA ;250 ;PORSUD II    ;  5 ; SE ;      0.00 ;      0.00 ;     75.00 ;      75.00 ;  L  ;   1203.97 ;
 52 ; MEDIA ;250 ;PORSUD II    ; 99 ; SE ;      0.00 ;      0.00 ;     76.00 ;     255.00 ;  -  ;           ;
 52 ; MEDIA ;251 ;POVOACAO 1   ;  1 ; SE ;      0.00 ;      0.00 ;     56.22 ;      56.22 ;  L  ;   1544.47 ;
 52 ; MEDIA ;251 ;POVOACAO 1   ;  2 ; SE ;      0.00 ;      0.00 ;     18.74 ;      18.74 ;  L  ;   1544.47 ;
 52 ; MEDIA ;251 ;POVOACAO 1   ; 99 ; SE ;      0.00 ;      0.00 ;     74.96 ;      74.96 ;  -  ;           ;
 52 ; MEDIA ;253 ;VIANA 1      ;  1 ; SE ;      0.00 ;      0.00 ;      9.37 ;       9.37 ;  L  ;   1544.47 ;
 52 ; MEDIA ;253 ;VIANA 1      ;  2 ; SE ;      0.00 ;      0.00 ;      9.37 ;       9.37 ;  L  ;   1544.47 ;
 52 ; MEDIA ;253 ;VIANA 1      ;  3 ; SE ;      0.00 ;      0.00 ;      9.37 ;       9.37 ;  L  ;   1544.47 ;
 52 ; MEDIA ;253 ;VIANA 1      ;  4 ; SE ;      0.00 ;      0.00 ;      9.37 ;       9.37 ;  L  ;   1544.47 ;
 52 ; MEDIA ;253 ;VIANA 1      ; 99 ; SE ;      0.00 ;      0.00 ;     37.00 ;      37.48 ;  -  ;           ;
 52 ; MEDIA ;254 ;B. BONITA I  ;  1 ; S  ;      4.00 ;      0.00 ;     10.32 ;      10.32 ;  L  ;    708.84 ;
 52 ; MEDIA ;254 ;B. BONITA I  ; 99 ; S  ;      4.00 ;      4.00 ;      9.00 ;      10.32 ;  -  ;           ;
 52 ; MEDIA ;334 ;W ARJONA     ;  1 ; SE ;      0.00 ;      0.00 ;      0.00 ;      39.16 ;  D  ;      0.00 ;
 52 ; MEDIA ;334 ;W ARJONA     ;  2 ; SE ;      0.00 ;      0.00 ;      0.00 ;      39.16 ;  D  ;      0.00 ;
 52 ; MEDIA ;334 ;W ARJONA     ;  3 ; SE ;      0.00 ;      0.00 ;      0.00 ;      33.00 ;  D  ;      0.00 ;
 52 ; MEDIA ;334 ;W ARJONA     ;  4 ; SE ;      0.00 ;      0.00 ;      0.00 ;      33.10 ;  D  ;      0.00 ;
 52 ; MEDIA ;334 ;W ARJONA     ;  5 ; SE ;      0.00 ;      0.00 ;      0.00 ;      32.70 ;  D  ;      0.00 ;
 52 ; MEDIA ;334 ;W ARJONA     ; 99 ; SE ;      0.00 ;      0.00 ;      0.00 ;     177.12 ;  -  ;           ;
 52 ; MEDIA ;383 ;ATLANTICO    ;  1 ; SE ;     90.00 ;      0.00 ;     90.00 ;      90.00 ;  L  ;      0.00 ;
 52 ; MEDIA ;383 ;ATLANTICO    ;  2 ; SE ;     90.00 ;      0.00 ;     90.00 ;      90.00 ;  L  ;      0.00 ;
 52 ; MEDIA ;383 ;ATLANTICO    ;  3 ; SE ;     50.00 ;      0.00 ;    155.00 ;     155.00 ;  L  ;      0.00 ;
 52 ; MEDIA ;383 ;ATLANTICO    ;  4 ; SE ;      0.00 ;      0.00 ;    180.00 ;     180.00 ;  L  ;      0.00 ;
 52 ; MEDIA ;383 ;ATLANTICO    ;  5 ; SE ;      0.00 ;      0.00 ;    295.00 ;     295.00 ;  L  ;      0.00 ;
 52 ; MEDIA ;383 ;ATLANTICO    ;  6 ; SE ;      0.00 ;      0.00 ;    295.00 ;     295.00 ;  L  ;      0.00 ;
 52 ; MEDIA ;383 ;ATLANTICO    ;  7 ; SE ;      0.00 ;      0.00 ;    455.70 ;     455.70 ;  L  ;      0.00 ;
 52 ; MEDIA ;383 ;ATLANTICO    ; 99 ; SE ;    230.00 ;    230.00 ;    230.00 ;    1560.70 ;  -  ;           ;
 52 ; MEDIA ;434 ;W ARJONA 2   ;  1 ; SE ;      0.00 ;      0.00 ;      0.00 ;      39.16 ;  D  ;      0.00 ;
 52 ; MEDIA ;434 ;W ARJONA 2   ;  2 ; SE ;      0.00 ;      0.00 ;      0.00 ;      39.16 ;  D  ;      0.00 ;
 52 ; MEDIA ;434 ;W ARJONA 2   ;  3 ; SE ;      0.00 ;      0.00 ;      0.00 ;      33.00 ;  D  ;      0.00 ;
 52 ; MEDIA ;434 ;W ARJONA 2   ;  4 ; SE ;      0.00 ;      0.00 ;      0.00 ;      33.10 ;  D  ;      0.00 ;
 52 ; MEDIA ;434 ;W ARJONA 2   ;  5 ; SE ;      0.00 ;      0.00 ;      0.00 ;      32.70 ;  D  ;      0.00 ;
 52 ; MEDIA ;434 ;W ARJONA 2   ; 99 ; SE ;      0.00 ;      0.00 ;      0.00 ;     177.12 ;  -  ;           ;
 53 ;  LEVE ;  1 ;ANGRA 1      ;  1 ; SE ;      0.00 ;      0.00 ;    640.00 ;     640.00 ;  L  ;     31.17 ;
 53 ;  LEVE ;  1 ;ANGRA 1      ; 99 ; SE ;      0.00 ;      0.00 ;      0.00 ;     640.00 ;  -  ;           ;
 53 ;  LEVE ;  4 ;ST.CRUZ 34   ;  3 ; SE ;      0.00 ;      0.00 ;      0.00 ;     218.00 ;  D  ;    310.41 ;
 53 ;  LEVE ;  4 ;ST.CRUZ 34   ;  4 ; SE ;      0.00 ;      0.00 ;      0.00 ;     218.00 ;  D  ;    310.41 ;
 53 ;  LEVE ;  4 ;ST.CRUZ 34   ; 99 ; SE ;      0.00 ;      0.00 ;      0.00 ;     436.00 ;  -  ;           ;
 53 ;  LEVE ; 12 ;CUIABA G CC  ;  1 ; SE ;      0.00 ;      0.00 ;      0.00 ;     245.00 ;  D  ;      0.00 ;
 53 ;  LEVE ; 12 ;CUIABA G CC  ;  2 ; SE ;      0.00 ;      0.00 ;      0.00 ;     245.00 ;  D  ;      0.00 ;
 53 ;  LEVE ; 12 ;CUIABA G CC  ;  3 ; SE ;      0.00 ;      0.00 ;      0.00 ;     490.00 ;  D  ;      0.00 ;
 53 ;  LEVE ; 12 ;CUIABA G CC  ; 99 ; SE ;      0.00 ;      0.00 ;      0.00 ;     980.00 ;  -  ;           ;
 53 ;  LEVE ; 13 ;ANGRA 2      ;  1 ; SE ;   1350.00 ;      0.00 ;   1350.00 ;    1350.00 ;  L  ;     20.12 ;
 53 ;  LEVE ; 13 ;ANGRA 2      ; 99 ; SE ;   1350.00 ;   1350.00 ;   1350.00 ;    1350.00 ;  -  ;           ;
 53 ;  LEVE ; 15 ;LINHARES     ;  1 ; SE ;      0.00 ;      0.00 ;     51.00 ;      51.00 ;  L  ;    308.57 ;
 53 ;  LEVE ; 15 ;LINHARES     ;  2 ; SE ;      0.00 ;      0.00 ;     51.00 ;      51.00 ;  L  ;    308.57 ;
 53 ;  LEVE ; 15 ;LINHARES     ;  3 ; SE ;      0.00 ;      0.00 ;     51.00 ;      51.00 ;  L  ;    308.57 ;
 53 ;  LEVE ; 15 ;LINHARES     ;  4 ; SE ;      0.00 ;      0.00 ;     51.00 ;      51.00 ;  L  ;    308.57 ;
 53 ;  LEVE ; 15 ;LINHARES     ; 99 ; SE ;      0.00 ;      0.00 ;    204.00 ;     204.00 ;  -  ;           ;
 53 ;  LEVE ; 21 ;MARANHAO V   ;  1 ; N  ;      0.00 ;      0.00 ;    337.60 ;     337.60 ;  L  ;    189.96 ;
 53 ;  LEVE ; 21 ;MARANHAO V   ; 99 ; N  ;      0.00 ;      0.00 ;    337.60 ;     337.60 ;  -  ;           ;
 53 ;  LEVE ; 24 ;J.LACERDA C  ;  7 ; S  ;    300.00 ;      0.00 ;    330.00 ;     330.00 ;  L  ;    311.53 ;
